日期,开盘,收盘,最高,最低,成交量
2022-04-15,6.34,6.85,8.39,6.14,118142
2022-04-18,6.33,5.89,6.33,5.82,69164
2022-04-19,5.93,5.82,5.93,5.68,28918
2022-04-20,5.83,5.66,5.87,5.62,23386
2022-04-21,5.64,5.71,5.94,5.59,24407
2022-04-22,5.71,5.79,5.89,5.6,15962
2022-04-25,5.73,5.53,5.75,5.49,23356
2022-04-26,5.53,5.53,5.53,5.35,13925
2022-04-27,5.38,5.65,5.93,5.38,11206
2022-04-28,5.72,5.55,5.72,5.53,6754
2022-04-29,5.67,5.74,5.84,5.59,10869
2022-05-05,5.79,6.05,6.11,5.69,17667
2022-05-06,5.94,5.88,5.99,5.73,9087
2022-05-09,5.77,5.87,5.87,5.76,6530
2022-05-10,5.84,6.01,6.21,5.75,8499
2022-05-11,5.95,6.03,6.2,5.92,13106
2022-05-12,6.03,6.42,6.52,6.03,20061
2022-05-13,6.4,6.75,7.73,6.24,52727
2022-05-16,6.48,6.51,6.83,6.42,26528
2022-05-17,6.55,6.35,6.57,6.24,13899
2022-05-18,6.41,6.28,6.43,6.27,8885
2022-05-19,6.19,6.14,6.19,6.08,9270
2022-05-20,6.14,6.24,6.26,6.14,5369
2022-05-23,6.19,6.17,6.23,6.12,5481
2022-05-24,6.18,5.76,6.18,5.75,9312
2022-05-25,5.76,5.79,5.82,5.72,3243
2022-05-26,5.8,5.84,5.92,5.73,4414
2022-05-27,5.84,5.76,6.0,5.72,4971
2022-05-30,5.72,5.82,5.85,5.72,3861
2022-05-31,5.84,5.83,5.85,5.78,4077
2022-06-01,5.81,5.98,6.08,5.81,6466
2022-06-02,5.98,6.12,6.15,5.93,6236
2022-06-06,6.09,6.26,6.4,6.05,9832
2022-06-07,6.34,6.18,6.35,6.06,6317
2022-06-08,6.09,6.13,6.27,6.06,4740
2022-06-09,6.18,6.09,6.18,5.83,4337
2022-06-10,6.03,5.96,6.08,5.93,6143
2022-06-13,5.96,5.82,5.96,5.78,7016
2022-06-14,5.75,5.78,5.79,5.66,6141
2022-06-15,5.8,5.82,5.92,5.74,4700
2022-06-16,5.77,5.81,5.84,5.75,2118
2022-06-17,5.74,5.76,5.82,5.7,3888
2022-06-20,5.8,5.8,5.87,5.77,5711
2022-06-21,5.8,5.79,5.81,5.76,2694
2022-06-22,5.76,5.77,5.8,5.72,2893
2022-06-23,5.76,5.87,5.88,5.73,5823
2022-06-24,5.81,5.87,5.88,5.79,3077
2022-06-27,5.88,5.98,5.99,5.82,9999
2022-06-28,5.94,6.27,6.36,5.94,18961
2022-06-29,6.26,6.09,6.41,6.06,13399
2022-06-30,6.12,6.12,6.12,5.92,9147
