日期,开盘,收盘,最高,最低,成交量
2025-03-28,72.0,74.56,85.16,69.29,264517
2025-03-31,73.35,81.26,89.69,72.11,170352
2025-04-01,78.5,83.3,85.16,77.38,111551
2025-04-02,84.11,85.57,86.4,81.7,81818
2025-04-03,84.71,93.49,98.3,84.7,107726
2025-04-07,86.67,84.56,92.3,77.63,119157
2025-04-08,86.5,81.5,88.0,79.02,91895
2025-04-09,77.8,83.48,86.07,73.2,103740
2025-04-10,83.82,82.8,90.41,82.38,97591
2025-04-11,79.7,79.73,81.96,78.29,74178
2025-04-14,81.2,85.65,87.42,80.5,75771
2025-04-15,87.0,98.51,102.0,86.0,116598
2025-04-16,98.5,102.03,105.35,95.8,97578
2025-04-17,100.8,105.5,108.94,99.0,79991
2025-04-18,104.3,100.3,106.48,100.01,67530
2025-04-21,99.5,116.49,117.02,99.5,84024
2025-04-22,115.5,120.38,121.78,113.27,73421
2025-04-23,121.5,118.2,122.5,117.11,43221
2025-04-24,118.0,107.9,119.38,105.01,72886
2025-04-25,109.0,101.46,112.98,101.16,73135
2025-04-28,99.84,100.95,103.46,97.3,45163
2025-04-29,100.52,104.75,104.75,98.29,40635
2025-04-30,111.54,106.5,115.0,106.1,70811
2025-05-06,107.0,108.55,110.9,105.15,48683
2025-05-07,110.5,108.1,113.2,105.51,52235
2025-05-08,107.5,104.76,107.88,104.55,42217
2025-05-09,104.5,109.77,110.48,102.7,50565
2025-05-12,110.55,108.8,111.48,107.73,34355
2025-05-13,109.58,108.88,112.7,107.0,43062
2025-05-14,108.45,107.2,109.2,106.0,30295
2025-05-15,107.2,106.59,109.05,103.79,35775
2025-05-16,106.1,102.95,106.2,102.92,34267
2025-05-19,102.0,105.6,105.88,102.0,25817
2025-05-20,105.43,106.16,108.35,103.76,27872
2025-05-21,105.65,109.7,113.08,105.6,44057
2025-05-22,109.7,103.83,110.4,103.77,35233
2025-05-23,103.94,99.59,104.98,99.21,33876
2025-05-26,99.0,100.81,101.0,97.51,18018
2025-05-27,100.27,98.49,101.88,98.38,19137
2025-05-28,99.4,96.66,99.5,96.58,20107
2025-05-29,97.01,98.11,98.98,96.11,18997
2025-05-30,97.5,97.73,98.57,97.0,12382
2025-06-03,97.93,96.0,97.97,95.03,15398
2025-06-04,96.12,98.86,99.64,95.62,19301
2025-06-05,100.14,99.24,100.72,98.4,18956
2025-06-06,98.58,96.36,99.17,96.36,18479
2025-06-09,96.8,97.14,97.16,95.81,15474
2025-06-10,97.18,93.25,97.29,92.4,28701
2025-06-11,93.03,93.28,94.19,92.81,11478
2025-06-12,93.28,93.13,93.78,92.46,10323
2025-06-13,92.38,93.17,94.9,92.03,16243
2025-06-16,91.8,91.63,92.42,90.66,17109
2025-06-17,91.23,91.66,92.88,90.56,15075
2025-06-18,91.59,88.92,91.66,88.66,17401
2025-06-19,88.98,92.65,93.57,88.7,32197
2025-06-20,91.99,92.96,95.3,91.71,23106
2025-06-23,92.0,94.72,94.77,90.7,19247
2025-06-24,94.71,98.6,99.47,94.5,29790
2025-06-25,99.18,97.89,99.5,96.45,21310
2025-06-26,97.1,95.86,98.68,95.86,15648
2025-06-27,96.0,99.51,101.5,96.0,28465
2025-06-30,101.0,100.0,101.96,98.5,17191
2025-07-01,99.89,99.08,100.54,98.06,12121
2025-07-02,99.05,96.9,99.8,96.88,13731
2025-07-03,96.9,96.98,98.28,96.1,10640
2025-07-04,97.88,95.5,97.88,95.5,12203
2025-07-07,95.88,96.37,96.67,95.13,8188
2025-07-08,96.68,96.5,96.88,95.88,10116
2025-07-09,96.35,97.39,99.69,96.09,17613
2025-07-10,97.4,94.52,97.95,94.18,18580
2025-07-11,94.03,94.51,94.86,93.3,11379
2025-07-14,94.98,93.96,94.98,93.68,6191
2025-07-15,94.1,92.32,94.18,92.23,10822
2025-07-16,92.41,93.1,93.91,91.93,6471
2025-07-17,93.33,94.17,94.38,93.03,8359
2025-07-18,94.4,93.95,94.83,93.58,6073
2025-07-21,94.5,96.38,96.66,94.01,15660
2025-07-22,96.6,94.86,96.88,94.06,12217
2025-07-23,95.02,93.2,95.47,93.06,11968
